SampleID	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	read_count	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Time	Microbe_collection	Seed_number	Seed_mass	bray1	bray2	faith_pd	jaccard1	jaccard2	observed_otus	shannon	unweighted1	unweighted2	weighted1	weighted2	pielou_e
gyrB-AT-ARN-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		-0.332598268	0.01335313	7.173574352	0.005143253	0.187656117	25	3.479779407	-0.062440921	-0.108210921	0.452929823	0.179380798	0.749329709
gyrB-AT-BOU-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.428078278	0.072666509	5.826887802	-0.31369546	-0.117631752	14	2.187977457	-0.16322584	-0.129578675	0.886207561	-0.13770265	0.574671262
gyrB-AT-BOU-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		-0.400594821	0.071639023	7.147603115	-0.043356268	0.065401609	19	2.977660009	-0.084994314	-0.113631673	0.725772358	-0.027926121	0.700967707
gyrB-AT-DOM-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.395532901	0.066785918	7.935819754	-0.183906982	-0.041432135	19	2.011013722	-0.133189373	-0.099685206	0.947104199	-0.22675105	0.473410555
gyrB-AT-DOM-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		-0.422599767	0.076926011	7.730984952	-0.206707815	-0.131666632	21	2.905999942	-0.156905468	-0.086610558	0.793046266	-0.068708138	0.661609729
gyrB-AT-LM-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Arabidopsis thaliana	Brassicaceae	Arabidopsis thaliana	Unknown	Seed		Illumina MiSeq	PAIRED	Arabidopsis thaliana--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.425545897	0.078947845	7.914898966	-0.202155132	-0.168423618	22	2.942484115	-0.10273196	-0.099523398	0.643109123	-0.010181191	0.659833891
gyrB-BI-JUI-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Berteroa incana	Brassicaceae	Berteroa incana	Unknown	Seed		Illumina MiSeq	PAIRED	Berteroa incana--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		0.409851492	-0.246925273	3.980325927	0.131373608	0.073604122	16	2.507769034	0.152195062	-0.05141509	-0.683073584	-0.090282494	0.626942259
gyrB-BI-JUI-ND-977	Lecorff_J_2018	unpublished		IRHS	gyrB	Berteroa incana	Brassicaceae	Berteroa incana	Unknown	Seed		Illumina MiSeq	PAIRED	Berteroa incana--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.518004586	0.038524004	2.789630475	0.367821687	-0.080255446	27	2.343016169	0.41761554	0.100880437	-0.705779393	-0.103546176	0.492759538
gyrB-BN-BOU5-D	Lecorff_J_2018	unpublished		IRHS	gyrB	Brassica nigra	Brassicaceae	Brassica nigra	Unknown	Seed		Illumina MiSeq	PAIRED	Brassica nigra--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.395497797	0.064310305	8.738727012	-0.24859732	-0.128931658	14	2.479999287	-0.105085812	-0.027006236	0.4665919	0.072114213	0.65137066
gyrB-BN-BOU5-ND	Lecorff_J_2018	unpublished		IRHS	gyrB	Brassica nigra	Brassicaceae	Brassica nigra	Unknown	Seed		Illumina MiSeq	PAIRED	Brassica nigra--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.157201335	-0.174196308	8.62518367	0.348612974	-0.202728857	95	4.623500739	0.265580627	0.103433189	-0.472496521	0.145294017	0.703744651
gyrB-BV-JUI-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Barbarea vulgaris 	Brassicaceae	Barbarea vulgaris 	Unknown	Seed		Illumina MiSeq	PAIRED	Barbarea vulgaris --Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		0.407868317	0.103500198	6.171915453	-0.074258659	0.240434908	19	2.272949241	-0.076812689	-0.113240962	-0.515443487	-0.109699743	0.535072511
gyrB-BV-JUI-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Barbarea vulgaris 	Brassicaceae	Barbarea vulgaris 	Unknown	Seed		Illumina MiSeq	PAIRED	Barbarea vulgaris --Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.289977241	-0.248494029	6.243957705	-0.010871619	0.135585409	26	2.226349091	-0.086290604	-0.118548359	-0.641679416	-0.102023492	0.473646983
gyrB-CB-ARN-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Capsella bursa-pastoris	Brassicaceae	Capsella bursa-pastoris	Unknown	Seed		Illumina MiSeq	PAIRED	Capsella bursa-pastoris--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.41724172	0.076079527	12.60891515	-0.100134028	-0.038086982	36	3.303091489	-0.156223685	0.015227903	0.722149588	-0.084376537	0.638905107
gyrB-CB-BOU-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Capsella bursa-pastoris	Brassicaceae	Capsella bursa-pastoris	Unknown	Seed		Illumina MiSeq	PAIRED	Capsella bursa-pastoris--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.355210069	0.053904388	7.791937432	-0.216980236	-0.035323855	20	2.686700111	-0.227923668	-0.044028667	0.635024782	0.203662483	0.621643871
gyrB-CH-ARN-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Cardamine hirsuta	Brassicaceae	Cardamine hirsuta	Unknown	Seed		Illumina MiSeq	PAIRED	Cardamine hirsuta--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.32904574	0.040594019	8.147503409	-0.112032508	-0.143391851	35	3.936264654	-0.055555735	-0.06371275	0.34977439	0.181224332	0.767410307
gyrB-EV-ARN-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Erophila verna 	Brassicaceae	Erophila verna 	Unknown	Seed		Illumina MiSeq	PAIRED	Erophila verna --Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		-0.360709675	0.021196757	10.07097102	-0.02438163	-0.116825359	38	3.717497772	-0.086976956	-0.056652353	0.562084387	0.041454926	0.708374451
gyrB-EV-BOU-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Erophila verna 	Brassicaceae	Erophila verna 	Unknown	Seed		Illumina MiSeq	PAIRED	Erophila verna --Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.214239759	0.029839654	8.368725737	-0.114668666	-0.020284817	29	3.185623338	-0.111988246	-0.065012634	0.516395774	-0.25725452	0.655750474
gyrB-EV-BOU-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Erophila verna 	Brassicaceae	Erophila verna 	Unknown	Seed		Illumina MiSeq	PAIRED	Erophila verna --Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		-0.396034626	0.05079871	6.65287539	-0.142612408	0.135310245	18	2.714686624	-0.077243541	-0.105318074	0.689401588	-0.030714436	0.651015695
gyrB-RS-C-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Unknown	Seed		Illumina MiSeq	PAIRED	Radish--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		0.456834699	0.327940147	3.683430985	0.211894974	0.313553436	12	0.547907418	0.210973827	-0.039554266	-0.70578689	-0.10016088	0.152834909
gyrB-RS-C-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Unknown	Seed		Illumina MiSeq	PAIRED	Radish--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.466129696	0.249755254	3.922581439	0.296208122	-0.010193553	28	2.336753696	0.410441575	0.111004722	-0.635315892	-0.073173352	0.48607888
gyrB-RS-PON-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Unknown	Seed		Illumina MiSeq	PAIRED	Radish--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		0.235417588	0.364842498	13.13658264	-0.15860116	0.00101929	22	2.03067137	-0.263378435	0.450095057	-0.357577295	-0.116537472	0.455365514
gyrB-RS-PON-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Unknown	Seed		Illumina MiSeq	PAIRED	Radish--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.447894844	0.334534537	5.670264002	0.022530906	-0.042582958	20	1.641891325	0.074598547	-0.078015683	-0.598986347	-0.054528126	0.379897881
gyrB-SA-ANG-D-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Sinapis arvensis	Brassicaceae	Sinapis arvensis	Unknown	Seed		Illumina MiSeq	PAIRED	Sinapis arvensis--Lecorff_J_2018			2018	NA	Manual		Field	Surface-disinfected		Soaking	1000		-0.115032491	-0.118827877	6.650944025	-0.121114746	0.170763288	17	3.09756846	-0.033353231	-0.116322654	0.083210111	-0.079724691	0.757821803
gyrB-SA-ANG-ND-704	Lecorff_J_2018	unpublished		IRHS	gyrB	Sinapis arvensis	Brassicaceae	Sinapis arvensis	Unknown	Seed		Illumina MiSeq	PAIRED	Sinapis arvensis--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.496762998	0.222633048	9.50931218	0.222358352	0.370708277	12	1.227718646	-0.111217711	0.517975642	-0.663267983	-0.091692927	0.342463455
gyrB-SA-LM-ND-1000	Lecorff_J_2018	unpublished		IRHS	gyrB	Sinapis arvensis	Brassicaceae	Sinapis arvensis	Unknown	Seed		Illumina MiSeq	PAIRED	Sinapis arvensis--Lecorff_J_2018			2018	NA	Manual		Field	Total		Soaking	1000		0.238808223	-0.126368789	9.973956868	0.335800218	-0.192587968	86	4.010332841	0.210664025	0.077025904	-0.357096045	0.169554173	0.624053473
HJ12-S-2	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	12	Soaking			-0.352970848	-0.019909282	8.654831409	-0.061934752	-0.018694985	11	1.319985648	-0.133317667	-0.020111007	-0.103691249	-0.168242406	0.381561422
HJ12-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	12	Soaking			-0.437604551	-0.099178492	9.674408424	-0.098786	0.159202069	11	0.523322594	-0.101996576	-0.031214867	-0.209625949	-0.24710588	0.151274155
HJ12-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	12	Soaking			-0.459692886	-0.091972467	8.762707612	-0.073776535	0.153518311	10	0.450227904	-0.133772141	-0.01403591	-0.222585644	-0.256709522	0.135532104
HJ14-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	14	Soaking			0.328029603	-0.119376559	11.34356474	-0.196562248	0.043894053	15	1.841631464	-0.056275968	-0.043113385	-0.028074694	0.287361601	0.471380352
HJ18-S-1	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			-0.527077862	0.000760182	9.311801042	0.039940269	0.149344533	12	1.175818613	-0.123278405	-0.023781297	-0.172298331	-0.18869289	0.327986307
HJ18-S-2	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			-0.499347662	0.025619963	8.884085173	0.237442308	-0.027735606	8	1.057896868	-0.142446117	-0.012030709	-0.162133409	-0.159048767	0.352632289
HJ18-S-3	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			-0.465187398	0.047211987	8.793053564	0.192936873	-0.007041369	8	1.072410156	-0.14261379	-0.012379176	-0.149720781	-0.138244051	0.357470052
HJ18-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			-0.495304851	0.028756483	9.126296471	0.153580614	-0.026598812	10	1.189686443	-0.132549995	-0.01836098	-0.157857137	-0.161851138	0.358131305
HJ18-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			0.28992437	0.219141645	8.145749518	-0.038608137	0.210436233	13	2.052049753	-0.165616225	0.008465312	-0.046505299	0.326940337	0.554542138
HJ42-S-1	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	42	Soaking			0.373772792	-0.174915642	25.19447431	-0.177203874	-0.031725795	28	2.594230935	0.390087341	0.404452984	-0.031479855	0.28442985	0.539637904
HJ42-S-2	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	42	Soaking			0.258364319	0.100814438	11.59813313	-0.108945373	-0.04956024	26	2.335971014	-0.045552739	-0.05743398	-0.074166462	0.090518764	0.496968615
HJ42-S-3	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	42	Soaking			0.317140977	-0.030181003	9.433659656	-0.183455317	0.025049231	14	1.558143568	-0.114089395	-0.021862589	-0.029899013	0.301147043	0.409245684
HJ42-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Phaseolus vulgaris	Fabaceae	Bean	Flavert	Seed	Tunnel	Illumina MiSeq	PAIRED	Bean--Barret_M_2017			2017	France	Manual		Tunnel	Total	42	Soaking			0.150249852	0.068162317	10.52859324	-0.113648103	0.119780597	16	1.522358056	-0.081796883	-0.036566125	-0.073476219	0.360876361	0.380589514
R15-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	15	Soaking			0.209742168	0.003674085	7.352899311	-0.266297149	0.374114299	4	1.632909158	-0.178681527	0.019796146	0.015030729	0.135415592	0.816454579
R15-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	15	Soaking			0.279623161	-0.503405887	22.22311225	-0.284413847	0.248055421	6	1.04990202	0.349678975	0.452320791	-0.065573216	0.222362155	0.406157544
R18-S-2	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			0.11658226	0.140996377	11.81710807	-0.156353733	-0.130729706	15	1.327817435	-0.033344451	-0.052357697	-0.073061039	-0.015218572	0.339865528
R18-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			0.149582465	0.246423616	7.394433032	-0.22285387	0.141282598	3	0.030637143	-0.177361506	0.018704945	-0.085639605	0.357563558	0.019329885
R18-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	18	Soaking			0.239208613	-0.173134732	9.064749042	-0.159022302	0.075990024	11	2.221767743	-0.134738515	0.000590104	-0.086314502	0.359821294	0.642234907
R21-S-1	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	21	Soaking			0.272291507	-0.52373761	21.87712452	-0.236123185	0.242542533	4	0.069581152	0.344233662	0.458029255	-0.078060726	0.320622043	0.034790576
R21-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	21	Soaking			0.311992759	-0.453536801	10.51532575	-0.199421222	-0.012839227	9	1.230526277	-0.077708196	-0.034435722	-0.158409208	0.374136367	0.38818782
R21-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	21	Soaking			0.304230371	-0.445971428	40.60426729	-0.165355794	-0.075500833	15	1.571253839	0.460196328	0.340824048	-0.388889585	0.699682073	0.402175029
R24-S-1	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	24	Soaking			-0.348215945	-0.348542159	8.304154742	0.005638558	0.102001345	7	0.87983476	-0.160697071	0.000349964	-0.121494126	-0.166804473	0.313403465
R24-S-2	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	24	Soaking			0.142927595	0.046660684	10.06380248	-0.188049589	0.020306581	8	1.728281695	-0.08301077	-0.033003039	-0.231257464	0.203773612	0.576093898
R24-S-3	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	24	Soaking			0.279005829	-0.423157056	27.19948036	-0.120073073	-0.108594398	28	2.847664731	0.42194803	0.371545591	-0.051069107	0.231694788	0.592355833
R24-S-4	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	24	Soaking			0.105608434	0.119514161	9.516863447	-0.126181297	-0.198929464	10	1.294785677	-0.107995463	-0.022699527	-0.476349562	-0.397808355	0.389769327
R24-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	24	Soaking			0.274251414	-0.122566279	7.165058928	-0.291200067	0.30700883	3	0.613599099	-0.18286723	0.02606928	-0.076539356	0.286877512	0.387137929
R28-S-1	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	28	Soaking			0.212544246	0.281687618	11.88894632	-0.089607899	-0.176225245	39	2.459290122	-0.056055067	-0.031221867	-0.06477501	0.289059535	0.465298575
R28-S-5	Barret_M_2017	unpublished		IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed	Tunnel	Illumina MiSeq	PAIRED	Radish--Barret_M_2017			2017	France	Manual		Tunnel	Total	28	Soaking			0.357108377	-0.440871365	21.85235831	-0.264543502	0.326182987	4	0.976620523	0.346142872	0.460300905	-0.066313331	0.319043465	0.488310262
gyrB-01-a-A07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.088555961	-0.088107309	22.27155455	0.063967879	-0.158737003	102	5.148648465	-0.215851393	-0.117547236	-0.251078699	-0.294032534	0.771630734
gyrB-01-b-B07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.09343131	-0.060104338	32.05175797	0.046218701	-0.147054645	191	6.463964086	-0.1677453	-0.229555096	-0.275599303	-0.090398965	0.853055071
gyrB-02-a-C07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.081394463	-0.060632922	32.32145985	0.060775568	-0.167831759	181	5.975249062	-0.192116405	-0.230583001	-0.242156486	-0.302604069	0.796716246
gyrB-02-b-D07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.082834749	-0.081041672	45.71264722	0.053722324	-0.139493296	287	7.181496864	-0.1069498	-0.275336982	-0.231477393	-0.187216996	0.879556488
gyrB-03-a-E07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.101662643	-0.091884899	15.98564407	0.056277767	-0.169822971	60	4.186246202	-0.298461493	-0.011127031	-0.296857058	-0.374280214	0.708705559
gyrB-03-b-F07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.088909097	-0.085483639	23.30714883	0.067462291	-0.138306316	111	5.737828037	-0.132597673	-0.160477972	-0.200517391	-0.095122305	0.844491734
gyrB-04-a-G07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.088143084	-0.092105767	17.65467847	0.083736579	-0.170843096	76	4.902942711	-0.247152927	-0.108447409	-0.192976482	-0.407299807	0.784731049
gyrB-04-b-H07	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.09142173	-0.064530838	31.25598928	0.053896515	-0.146186901	165	6.345949449	-0.112368305	-0.215949311	-0.231474834	-0.109971229	0.861481383
gyrB-05-a-A08	Goertz_S_2020	unpublished		IRHS	gyrB	Brassica oleracea var capitata	Brassicaceae	Cabbage	Unknown	Seed		Illumina MiSeq	PAIRED	Cabbage--Goertz_S_2020			NA	NA	Mechanical		Field	Total		Soaking	1000		0.15158228	-0.119990845	6.306259254	0.051731355	-0.158262463	50	0.212502349	-0.391317503	0.264299063	-0.266696902	-0.086624376	0.037651978
