SampleID	Feature Count	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Microbe_collection	Seed_number	Seed_mass_g	bray1	bray2	pielou_e	jaccard1	jaccard2	observed_otus	shannon
SRR10450151	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.190693943	0.094263721	0.617452421	0.068390352	0.239423881	49	3.466816186
SRR10450153	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.060512702	0.044000179	0.616597608	-0.010896507	0.151933885	64	3.69958565
SRR10450155	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.294302124	-0.166235301	0.600154773	0.293768819	-0.216400745	51	3.404333141
SRR10450157	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.053723632	0.108469496	0.598724114	0.059891077	0.169843639	49	3.361662179
SRR10450159	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.109256801	0.117580809	0.604690754	0.064113191	0.177714694	50	3.412787652
SRR10450161	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.006982442	0.335475433	0.659107842	0.07324853	0.080010231	51	3.738740029
SRR10450163	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.057869059	0.317913679	0.613922628	0.06757367	0.11944292	54	3.533055658
SRR10450165	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.052040476	0.314192508	0.622696268	0.02320564	0.102369992	61	3.693048006
SRR10450167	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.074055162	0.296840104	0.618438051	0.06792268	0.137618792	67	3.751500378
SRR10450170	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.136644805	0.248516912	0.634632107	0.194942676	0.241212119	51	3.599903249
SRR10450173	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.150099483	0.251289594	0.63416671	0.159056482	0.26189761	55	3.66634587
SRR10450175	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.15831297	0.260156935	0.607372947	0.169284397	0.244754396	48	3.392155131
SRR10450177	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.246260327	-0.202379415	0.669076596	0.212368595	-0.234662585	66	4.044162643
SRR10450179	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S5	2017	France	Manual	None	Field	Total	Soaking		0.4	0.011338944	0.377671863	0.646796246	0.122630789	0.303949912	52	3.687023011
SRR10450180	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S4	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.020021324	0.404679023	0.633523525	0.091988608	0.26437724	52	3.611362664
SRR10450182	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.008366569	0.392484406	0.645781715	0.126181659	0.244136746	40	3.436803852
SRR10450184	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.131881986	0.28640138	0.649761863	0.077492397	0.284513164	52	3.703928329
SRR10450186	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.136734211	0.28794491	0.643141972	0.110113108	0.295672255	58	3.76751345
SRR10450188	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.265455065	-0.185110098	0.647156104	0.266458626	-0.247407674	58	3.791028157
SRR10450190	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.131724311	0.178538945	0.610787231	0.141344968	0.21744534	53	3.498540672
SRR10450193	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.115682297	0.062853862	0.580469706	0.14393326	0.22999928	67	3.521181012
SRR10450194	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Saint Ouenne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P2S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.132456337	0.061285906	0.550272604	0.176690018	0.245428855	60	3.250400067
SRR10450196	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Saint Ouenne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P2S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.164065593	0.064410593	0.503175777	0.112053506	0.165110586	63	3.007622468
SRR10450198	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.166326357	0.066197968	0.51278508	0.142722276	0.170301542	56	2.977924958
SRR10450200	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Saint Ouenne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P2S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.179008878	0.097511499	0.593683312	0.155453099	0.196326308	60	3.50682237
SRR10450202	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Saint Ouenne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P2S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.178500277	0.085442449	0.580558308	0.181879117	0.237913185	56	3.371508149
SRR10450203	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Saint Ouenne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P2S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.159784169	0.053502455	0.593554978	0.119454011	0.200946986	70	3.638066449
SRR10450205	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Brassica napus	Brassicaceae	Rapeseed	Unknown	Seed	missing	Illumina MiSeq	PAIRED	Rapeseed--Huet_S_2020	Seed-Pram-120	2017	NA	Manual	None	Field	Total	Soaking		0.4	0.166541808	0.044966841	0.586765361	0.136640825	0.196821006	67	3.559371011
SRR10450206	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.226691514	-0.239178077	0.50326761	0.248485712	-0.262310709	53	2.882676838
SRR10450207	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Brassica napus	Brassicaceae	Rapeseed	Unknown	Seed	missing	Illumina MiSeq	PAIRED	Rapeseed--Huet_S_2020	Seed-Pram-120	2017	NA	Manual	None	Field	Total	Soaking		0.4	0.234071526	-0.222976136	0.503851237	0.265684877	-0.198870144	46	2.783053524
SRR10450208	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.22830664	-0.225518557	0.466775028	0.27012869	-0.197230521	46	2.578260789
SRR10450209	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Brassica napus	Brassicaceae	Rapeseed	Unknown	Seed	missing	Illumina MiSeq	PAIRED	Rapeseed--Huet_S_2020	Seed-Pram-120	2017	NA	Manual	None	Field	Total	Soaking		0.4	0.220800015	-0.221958591	0.663818201	0.280715957	-0.2244981	57	3.871978556
SRR10450210	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.213634122	-0.208414222	0.683049877	0.231098807	-0.231294297	73	4.227958902
SRR10450211	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Asse le boisne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P7S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.216826224	-0.209048438	0.688533697	0.275879978	-0.199315723	50	3.885985168
SRR10450213	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Asse le boisne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P7S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.205716271	-0.231648583	0.650187502	0.271090915	-0.245646091	49	3.650614171
SRR10450217	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Asse le boisne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P7S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.198453557	-0.233766819	0.655776342	0.281626549	-0.245902976	58	3.841525347
SRR10450221	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Asse le boisne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P7S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.242606118	-0.165226637	0.833352607	-0.073788535	-0.094244778	23	3.769722147
SRR10450222	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Asse le boisne	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P7S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.111427819	-0.116366844	0.852298991	0.008526722	-0.048472741	35	4.371682739
SRR10450225	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.148766739	-0.210666418	0.596008382	0.248191232	-0.142827892	44	3.253867006
SRR10450227	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S3	2017	France	Manual	None	Field	Total	Soaking		0.4	0.156256799	-0.207336313	0.577991331	0.157775202	-0.078153398	50	3.26209995
SRR10450228	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S2	2017	France	Manual	None	Field	Total	Soaking		0.4	0.1375092	0.304962905	0.626082898	0.099702291	0.283204656	63	3.742272736
SRR10450230	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S3	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.01083411	-0.068528061	0.858408507	-0.051440573	-0.029716846	46	4.74147257
SRR10450232	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.189309478	-0.21464337	0.693868681	0.044944514	-0.144911263	63	4.147447335
SRR10450233	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Neuville-sur-Sarthe	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P6S1	2017	France	Manual	None	Field	Total	Soaking		0.4	0.15958367	-0.18822804	0.72253958	0.008336178	-0.093563481	61	4.285192465
SRR10450237	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.140588396	-0.013557485	0.758817792	-0.191912207	0.0000864	146	5.455766795
SRR10450240	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.109677366	0.025819016	0.760875265	-0.171549706	0.027215086	105	5.108703335
SRR10450242	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P5S1	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.30697461	-0.079750028	0.792458012	-0.270430657	-0.05261685	179	5.930609777
SRR10450245	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S4	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.162265494	-0.025285931	0.661020178	-0.248288254	0.026464896	131	4.649234524
SRR10450246	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S4	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.106523454	-0.020009221	0.761300751	-0.23829168	0.029218123	137	5.403737157
SRR10450248	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S3	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.278428888	0.016019056	0.805897102	-0.245834581	-0.058360716	153	5.848707829
SRR10450251	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.291587614	0.144316358	0.767664883	-0.264001793	-0.012891109	134	5.424388535
SRR10450253	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.312513125	0.055778405	0.717844677	-0.269873062	-0.055931824	144	5.146892495
SRR10450255	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S1	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.328089426	-0.085096437	0.808076164	-0.292364843	-0.03976222	156	5.887159881
SRR10450258	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Aigre	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P4S1	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.055624409	0.084704329	0.736898195	-0.235355923	0.024708952	127	5.149949131
SRR10450259	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S5	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.116069574	0.008682116	0.744551688	-0.252829225	0.003838506	148	5.367810671
SRR10450261	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S5	2017	France	Manual	None	Field	Total	Soaking		0.4	0.238304567	-0.249942702	0.646477005	0.257885054	-0.255575957	62	3.849250997
SRR10450263	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S4	2017	France	Manual	None	Field	Total	Soaking		0.4	0.019583592	0.090502804	0.717340096	-0.198847765	0.071031751	115	4.910544491
SRR10450265	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S3	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.232705931	0.251042155	0.691100133	-0.219501016	0.060982578	116	4.739551581
SRR10450267	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Fontenay-le-compte	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P1S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.272551478	0.152536317	0.772879104	-0.243955235	0.004877062	165	5.693276513
SRR10450269	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S2	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.225964389	0.137321219	0.753660483	-0.273887651	0.024902897	128	5.275623379
SRR10450271	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S1	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.048565867	0.157051373	0.683658887	-0.195971475	0.053419742	123	4.746311739
SRR10450274	5956	Huet_S_2020	Huet et al 2020	PRJNA589539	University of Nantes	ITS1	Phelipanche ramosa	Orobanchaceae	Phelipanche ramosa	Unknown	Seed	France: Pliboux	Illumina MiSeq	PAIRED	Phelipanche ramosa--Huet_S_2020	Seed-P3S1	2017	France	Manual	None	Field	Total	Soaking		0.4	-0.125855111	0.148907273	0.649555201	-0.243891988	0.076941879	115	4.446523663
